m.Łódź,Ogólnokształcąca Szkoła Baletowa im. Feliksa Parnella,Wrocławska 3/5,Łódź,Biologia PR,2,16,67,000648215
m.Łódź,Ogólnokształcąca Szkoła Baletowa im. Feliksa Parnella,Wrocławska 3/5,Łódź,Język angielski PR,2,46,0,000648215
m.Łódź,Ogólnokształcąca Szkoła Baletowa im. Feliksa Parnella,Wrocławska 3/5,Łódź,Język polski PR,2,56,25,000648215
m.Łódź,Ogólnokształcąca Szkoła Baletowa im. Feliksa Parnella,Wrocławska 3/5,Łódź,Matematyka PR,1,8,0,000648215
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Chemia PR,1,13,33,
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Historia PR,6,13,67,
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Historia sztuki PR,1,46,67,
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Język angielski PR,8,42,50,
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Język polski PR,1,0,0,
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Matematyka PR,3,11,33,
m.Łódź,Ogólnokształcąca Szkoła Sztuk Pięknych w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Wiedza o społeczeństwie PR,1,15,0,
m.Łódź,Liceum Plastyczne w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Biologia PR,2,15,83,
m.Łódź,Liceum Plastyczne w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Historia PR,4,32,50,
m.Łódź,Liceum Plastyczne w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Historia sztuki PR,6,71,94,
m.Łódź,Liceum Plastyczne w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Język angielski PR,31,56,26,
m.Łódź,Liceum Plastyczne w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Język polski PR,21,47,14,
m.Łódź,Liceum Plastyczne w Zespole Państwowych Szkół Plastycznych im. T. Makowskiego w Łodzi,Gandhiego 14,Łódź,Matematyka PR,9,15,56,
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Biologia PR,6,8,61,000184046
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Chemia PR,5,15,33,000184046
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Historia PR,1,14,0,000184046
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Język angielski PR,8,37,0,000184046
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Język niemiecki PR,1,72,0,000184046
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Język polski PR,1,25,0,000184046
m.Łódź,LV Liceum Ogólnokształcące w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Matematyka PR,1,4,0,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Biologia PR,1,16,67,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Fizyka PR,41,48,13,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Historia PR,7,43,14,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Historia sztuki PR,1,70,0,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Informatyka PR,9,36,44,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Język angielski PR,104,66,71,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Język niemiecki PR,2,63,0,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Język polski PR,5,62,50,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Matematyka PR,99,30,75,000184046
m.Łódź,Technikum nr 10 w Zespole Szkół Ponadgimnazjalnych nr 10 im. Jana Szczepanika w Łodzi,Strykowska 10/18,Łódź,Wiedza o społeczeństwie PR,2,23,33,000184046
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Biologia PR,2,8,33,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Chemia PR,1,5,0,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Geografia PR,13,34,23,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Historia PR,2,37,0,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Język angielski PR,26,40,85,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Język niemiecki PR,1,32,0,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Język polski PR,4,42,50,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Matematyka PR,18,11,78,000194837
m.Łódź,Technikum nr 5 w Zespole Szkół Ponadgimnazjalnych nr 5 im. Króla Bolesława Chrobrego w Łodzi,Drewnowska 88,Łódź,Wiedza o społeczeństwie PR,9,12,4,000194837
